data;miesiac;oddzial;nr_transakcji;sku;nazwa_produktu;kategoria;ilosc;cena_jedn;cena_katalogowa;rabat;wartosc_brutto
2025-04-23;2025-04;Gdańsk;GDA-0053;AKC-001;Drip V60 ceramiczny;Akcesoria;1;101,15;119,0;tak;101,15
2025-04-23;2025-04;Gdańsk;GDA-0168;HER-006;Matcha ceremonialna 30 g;Herbata;3;69,0;69,0;nie;207,0
2025-04-23;2025-04;Gdańsk;GDA-0226;HER-001;Herbata czarna Assam 100 g;Herbata;2;24,0;24,0;nie;48,0
2025-04-23;2025-04;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-04-23;2025-04;Kraków;;HER-002;Herbata zielona Sencha 100 g;Herbata;1;29,0;29,0;nie;29,0
2025-04-23;2025-04;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-04-23;2025-04;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-04-23;2025-04;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-04-23;2025-04;Warszawa;WAW/2025/00317;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-04-23;2025-04;Warszawa;WAW/2025/00434;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-04-24;2025-04;Gdańsk;GDA-0067;HER-005;Yerba Mate Klasyczna 500 g;Herbata;1;27,2;32,0;tak;27,2
2025-04-24;2025-04;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-04-24;2025-04;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;3;95,0;95,0;nie;285,0
2025-04-24;2025-04;Warszawa;WAW/2025/00212;HER-002;Herbata zielona Sencha 100 g;Herbata;1;24,65;29,0;tak;24,65
2025-04-25;2025-04;Gdańsk;GDA-0050;AKC-006;Waga kuchenna z timerem;Akcesoria;2;99,0;99,0;nie;198,0
2025-04-25;2025-04;Gdańsk;GDA-0114;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-04-25;2025-04;Gdańsk;GDA-0140;KAW-007;Kapsułki Lungo 30 szt.;Kawa;4;36,0;36,0;nie;144,0
2025-04-25;2025-04;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-04-25;2025-04;Kraków;;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;2;19,0;19,0;nie;38,0
2025-04-25;2025-04;Warszawa;WAW/2025/00017;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-04-25;2025-04;Warszawa;WAW/2025/00374;HER-005;Yerba Mate Klasyczna 500 g;Herbata;1;32,0;32,0;nie;32,0
2025-04-26;2025-04;Gdańsk;GDA-0143;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-04-26;2025-04;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-04-26;2025-04;Warszawa;WAW/2025/00112;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;4;39,0;39,0;nie;156,0
2025-04-26;2025-04;Warszawa;WAW/2025/00125;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-04-26;2025-04;Warszawa;WAW/2025/00354;HER-005;Yerba Mate Klasyczna 500 g;Herbata;1;32,0;32,0;nie;32,0
2025-04-27;2025-04;Gdańsk;GDA-0254;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;2;49,0;49,0;nie;98,0
2025-04-27;2025-04;Warszawa;WAW/2025/00102;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;1;19,0;19,0;nie;19,0
2025-04-27;2025-04;Warszawa;WAW/2025/00289;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;3;49,0;49,0;nie;147,0
2025-04-27;2025-04;Warszawa;WAW/2025/00297;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;34,0;34,0;nie;68,0
2025-04-27;2025-04;Warszawa;WAW/2025/00428;HER-005;Yerba Mate Klasyczna 500 g;Herbata;3;32,0;32,0;nie;96,0
2025-04-27;2025-04;Warszawa;WAW/2025/00436;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-04-27;2025-04;Warszawa;WAW/2025/00479;HER-001;Herbata czarna Assam 100 g;Herbata;1;24,0;24,0;nie;24,0
2025-04-28;2025-04;Gdańsk;GDA-0161;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-04-28;2025-04;Gdańsk;GDA-0269;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;2;49,0;49,0;nie;98,0
2025-04-28;2025-04;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-04-28;2025-04;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-04-28;2025-04;Kraków;;HER-005;Yerba Mate Klasyczna 500 g;Herbata;3;27,2;32,0;tak;81,6
2025-04-28;2025-04;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-04-28;2025-04;Kraków;;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-04-28;2025-04;Warszawa;WAW/2025/00105;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;2;39,0;39,0;nie;78,0
2025-04-28;2025-04;Warszawa;WAW/2025/00274;HER-001;Herbata czarna Assam 100 g;Herbata;2;24,0;24,0;nie;48,0
2025-04-28;2025-04;Warszawa;WAW/2025/00348;AKC-001;Drip V60 ceramiczny;Akcesoria;1;119,0;119,0;nie;119,0
2025-04-28;2025-04;Warszawa;WAW/2025/00450;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-04-29;2025-04;Gdańsk;GDA-0018;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;3;34,0;34,0;nie;102,0
2025-04-29;2025-04;Gdańsk;GDA-0238;AKC-006;Waga kuchenna z timerem;Akcesoria;1;99,0;99,0;nie;99,0
2025-04-29;2025-04;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;2;39,0;39,0;nie;78,0
2025-04-29;2025-04;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;4;95,0;95,0;nie;380,0
2025-04-29;2025-04;Warszawa;WAW/2025/00018;HER-001;Herbata czarna Assam 100 g;Herbata;1;24,0;24,0;nie;24,0
2025-04-30;2025-04;Gdańsk;GDA-0029;KAW-007;Kapsułki Lungo 30 szt.;Kawa;3;30,6;36,0;tak;91,8
2025-04-30;2025-04;Gdańsk;GDA-0210;HER-002;Herbata zielona Sencha 100 g;Herbata;1;29,0;29,0;nie;29,0
2025-04-30;2025-04;Gdańsk;GDA-0267;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-04-30;2025-04;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;30,6;36,0;tak;30,6
2025-04-30;2025-04;Warszawa;WAW/2025/00153;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;4;19,0;19,0;nie;76,0
2025-04-30;2025-04;Warszawa;WAW/2025/00305;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;2;19,0;19,0;nie;38,0
2025-04-30;2025-04;Warszawa;WAW/2025/00473;HER-005;Yerba Mate Klasyczna 500 g;Herbata;1;27,2;32,0;tak;27,2
2025-05-01;2025-05;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-05-01;2025-05;Kraków;;AKC-007;Czajnik z gęsią szyjką 1 l;Akcesoria;1;149,0;149,0;nie;149,0
2025-05-01;2025-05;Warszawa;WAW/2025/00306;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-05-01;2025-05;Warszawa;WAW/2025/00352;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-02;2025-05;Gdańsk;GDA-0072;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;3;89,0;89,0;nie;267,0
2025-05-02;2025-05;Gdańsk;GDA-0126;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;2;89,0;89,0;nie;178,0
2025-05-02;2025-05;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;2;69,0;69,0;nie;138,0
2025-05-02;2025-05;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;80,75;95,0;tak;161,5
2025-05-02;2025-05;Warszawa;WAW/2025/00111;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;6;99,0;99,0;nie;594,0
2025-05-02;2025-05;Warszawa;WAW/2025/00211;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-05-02;2025-05;Warszawa;WAW/2025/00326;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-05-02;2025-05;Warszawa;WAW/2025/00446;HER-001;Herbata czarna Assam 100 g;Herbata;2;24,0;24,0;nie;48,0
2025-05-03;2025-05;Gdańsk;GDA-0030;HER-001;Herbata czarna Assam 100 g;Herbata;1;24,0;24,0;nie;24,0
2025-05-03;2025-05;Gdańsk;GDA-0059;AKC-003;Młynek ręczny stalowy;Akcesoria;1;189,0;189,0;nie;189,0
2025-05-03;2025-05;Gdańsk;GDA-0165;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-05-03;2025-05;Kraków;;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;2;19,0;19,0;nie;38,0
2025-05-03;2025-05;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;2;69,0;69,0;nie;138,0
2025-05-03;2025-05;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-05-03;2025-05;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-05-03;2025-05;Warszawa;WAW/2025/00219;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-05-03;2025-05;Warszawa;WAW/2025/00396;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;6;42,0;42,0;nie;252,0
2025-05-03;2025-05;Warszawa;WAW/2025/00408;HER-002;Herbata zielona Sencha 100 g;Herbata;2;29,0;29,0;nie;58,0
2025-05-04;2025-05;Gdańsk;GDA-0206;HER-001;Herbata czarna Assam 100 g;Herbata;1;24,0;24,0;nie;24,0
2025-05-04;2025-05;Kraków;;AKC-001;Drip V60 ceramiczny;Akcesoria;6;119,0;119,0;nie;714,0
2025-05-04;2025-05;Kraków;;AKC-006;Waga kuchenna z timerem;Akcesoria;2;99,0;99,0;nie;198,0
2025-05-04;2025-05;Kraków;;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;4;99,0;99,0;nie;396,0
2025-05-04;2025-05;Warszawa;WAW/2025/00108;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;2;49,0;49,0;nie;98,0
2025-05-05;2025-05;Gdańsk;GDA-0149;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-05-05;2025-05;Gdańsk;GDA-0201;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;3;19,0;19,0;nie;57,0
2025-05-05;2025-05;Kraków;;AKC-002;Filtry papierowe V60 100 szt.;Akcesoria;1;25,0;25,0;nie;25,0
2025-05-05;2025-05;Warszawa;WAW/2025/00351;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;2;49,0;49,0;nie;98,0
2025-05-06;2025-05;Gdańsk;GDA-0063;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-05-06;2025-05;Kraków;;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;34,0;34,0;nie;68,0
2025-05-06;2025-05;Kraków;;AKC-005;Kubek termiczny 350 ml;Akcesoria;1;59,0;59,0;nie;59,0
2025-05-06;2025-05;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-05-06;2025-05;Warszawa;WAW/2025/00013;AKC-005;Kubek termiczny 350 ml;Akcesoria;2;50,15;59,0;tak;100,3
2025-05-06;2025-05;Warszawa;WAW/2025/00138;AKC-050;;Brak w katalogu;4;55,0;;nie;220,0
2025-05-06;2025-05;Warszawa;WAW/2025/00216;HER-005;Yerba Mate Klasyczna 500 g;Herbata;2;32,0;32,0;nie;64,0
2025-05-06;2025-05;Warszawa;WAW/2025/00267;HER-005;Yerba Mate Klasyczna 500 g;Herbata;2;32,0;32,0;nie;64,0
2025-05-06;2025-05;Warszawa;WAW/2025/00270;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;34,0;34,0;nie;68,0
2025-05-06;2025-05;Warszawa;WAW/2025/00394;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-05-07;2025-05;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;3;39,0;39,0;nie;117,0
2025-05-07;2025-05;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-05-07;2025-05;Kraków;;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;3;19,0;19,0;nie;57,0
2025-05-07;2025-05;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;4;36,0;36,0;nie;144,0
2025-05-07;2025-05;Warszawa;WAW/2025/00154;AKC-001;Drip V60 ceramiczny;Akcesoria;4;119,0;119,0;nie;476,0
2025-05-07;2025-05;Warszawa;WAW/2025/00328;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-05-07;2025-05;Warszawa;WAW/2025/00370;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-05-07;2025-05;Warszawa;WAW/2025/00413;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-05-08;2025-05;Kraków;;AKC-002;Filtry papierowe V60 100 szt.;Akcesoria;1;25,0;25,0;nie;25,0
2025-05-08;2025-05;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;2;69,0;69,0;nie;138,0
2025-05-08;2025-05;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;3;39,0;39,0;nie;117,0
2025-05-08;2025-05;Warszawa;WAW/2025/00129;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;2;99,0;99,0;nie;198,0
2025-05-08;2025-05;Warszawa;WAW/2025/00362;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-05-08;2025-05;Warszawa;WAW/2025/00448;AKC-007;Czajnik z gęsią szyjką 1 l;Akcesoria;3;149,0;149,0;nie;447,0
2025-05-08;2025-05;Warszawa;WAW/2025/00452;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;3;49,0;49,0;nie;147,0
2025-05-08;2025-05;Warszawa;WAW/2025/00456;KAW-007;Kapsułki Lungo 30 szt.;Kawa;2;36,0;36,0;nie;72,0
2025-05-09;2025-05;Gdańsk;GDA-0070;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;3;99,0;99,0;nie;297,0
2025-05-09;2025-05;Gdańsk;GDA-0124;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;4;41,65;49,0;tak;166,6
2025-05-09;2025-05;Kraków;;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;3;99,0;99,0;nie;297,0
2025-05-09;2025-05;Warszawa;WAW/2025/00054;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;3;42,0;42,0;nie;126,0
2025-05-09;2025-05;Warszawa;WAW/2025/00209;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-05-10;2025-05;Gdańsk;GDA-0075;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;3;84,15;99,0;tak;252,45
2025-05-10;2025-05;Gdańsk;GDA-0204;AKC-004;French press 1 l;Akcesoria;1;79,0;79,0;nie;79,0
2025-05-10;2025-05;Gdańsk;GDA-0291;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;2;39,0;39,0;nie;78,0
2025-05-10;2025-05;Warszawa;WAW/2025/00084;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-05-10;2025-05;Warszawa;WAW/2025/00092;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-10;2025-05;Warszawa;WAW/2025/00098;HER-005;Yerba Mate Klasyczna 500 g;Herbata;2;27,2;32,0;tak;54,4
2025-05-10;2025-05;Warszawa;WAW/2025/00198;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-05-11;2025-05;Gdańsk;GDA-0019;AKC-004;French press 1 l;Akcesoria;1;79,0;79,0;nie;79,0
2025-05-11;2025-05;Gdańsk;GDA-0141;KAW-007;Kapsułki Lungo 30 szt.;Kawa;3;36,0;36,0;nie;108,0
2025-05-11;2025-05;Gdańsk;GDA-0199;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-05-11;2025-05;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;80,75;95,0;tak;80,75
2025-05-11;2025-05;Warszawa;WAW/2025/00324;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;1;19,0;19,0;nie;19,0
2025-05-11;2025-05;Warszawa;WAW/2025/00472;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-11;2025-05;Warszawa;WAW/2025/00513;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-05-12;2025-05;Gdańsk;GDA-0004;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;2;39,0;39,0;nie;78,0
2025-05-12;2025-05;Gdańsk;GDA-0100;HER-002;Herbata zielona Sencha 100 g;Herbata;6;29,0;29,0;nie;174,0
2025-05-12;2025-05;Kraków;;AKC-005;Kubek termiczny 350 ml;Akcesoria;4;59,0;59,0;nie;236,0
2025-05-12;2025-05;Kraków;;HER-002;Herbata zielona Sencha 100 g;Herbata;1;29,0;29,0;nie;29,0
2025-05-12;2025-05;Warszawa;WAW/2025/00025;HER-002;Herbata zielona Sencha 100 g;Herbata;1;29,0;29,0;nie;29,0
2025-05-12;2025-05;Warszawa;WAW/2025/00268;AKC-004;French press 1 l;Akcesoria;1;79,0;79,0;nie;79,0
2025-05-12;2025-05;Warszawa;WAW/2025/00395;AKC-001;Drip V60 ceramiczny;Akcesoria;1;119,0;119,0;nie;119,0
2025-05-12;2025-05;Warszawa;WAW/2025/00433;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;4;42,0;42,0;nie;168,0
2025-05-13;2025-05;Gdańsk;GDA-0026;HER-001;Herbata czarna Assam 100 g;Herbata;1;24,0;24,0;nie;24,0
2025-05-13;2025-05;Gdańsk;GDA-0171;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-05-13;2025-05;Kraków;;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;3;34,0;34,0;nie;102,0
2025-05-14;2025-05;Gdańsk;GDA-0036;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;4;39,0;39,0;nie;156,0
2025-05-14;2025-05;Warszawa;WAW/2025/00223;HER-006;Matcha ceremonialna 30 g;Herbata;6;69,0;69,0;nie;414,0
2025-05-14;2025-05;Warszawa;WAW/2025/00246;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;3;49,0;49,0;nie;147,0
2025-05-14;2025-05;Warszawa;WAW/2025/00280;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-05-14;2025-05;Warszawa;WAW/2025/00367;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-05-14;2025-05;Warszawa;WAW/2025/00431;KAW-099;;Brak w katalogu;1;55,0;;nie;55,0
2025-05-14;2025-05;Warszawa;WAW/2025/00506;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-05-15;2025-05;Gdańsk;GDA-0147;HER-006;Matcha ceremonialna 30 g;Herbata;2;69,0;69,0;nie;138,0
2025-05-15;2025-05;Gdańsk;GDA-0298;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-05-15;2025-05;Kraków;;AKC-004;French press 1 l;Akcesoria;2;79,0;79,0;nie;158,0
2025-05-15;2025-05;Warszawa;WAW/2025/00422;AKC-006;Waga kuchenna z timerem;Akcesoria;1;84,15;99,0;tak;84,15
2025-05-15;2025-05;Warszawa;WAW/2025/00511;AKC-004;French press 1 l;Akcesoria;4;79,0;79,0;nie;316,0
2025-05-16;2025-05;Gdańsk;GDA-0263;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;6;89,0;89,0;nie;534,0
2025-05-16;2025-05;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-05-16;2025-05;Warszawa;WAW/2025/00139;AKC-006;Waga kuchenna z timerem;Akcesoria;1;99,0;99,0;nie;99,0
2025-05-16;2025-05;Warszawa;WAW/2025/00222;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-05-16;2025-05;Warszawa;WAW/2025/00462;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-17;2025-05;Gdańsk;GDA-0136;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-05-17;2025-05;Gdańsk;GDA-0175;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-17;2025-05;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;6;69,0;69,0;nie;414,0
2025-05-17;2025-05;Kraków;;AKC-001;Drip V60 ceramiczny;Akcesoria;4;101,15;119,0;tak;404,6
2025-05-17;2025-05;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-05-17;2025-05;Warszawa;WAW/2025/00009;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-05-18;2025-05;Kraków;;AKC-003;Młynek ręczny stalowy;Akcesoria;2;189,0;189,0;nie;378,0
2025-05-18;2025-05;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;2;36,0;36,0;nie;72,0
2025-05-18;2025-05;Warszawa;WAW/2025/00146;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;2;99,0;99,0;nie;198,0
2025-05-20;2025-05;Gdańsk;GDA-0131;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-05-20;2025-05;Gdańsk;GDA-0235;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;35,7;42,0;tak;71,4
2025-05-20;2025-05;Gdańsk;GDA-0251;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;3;39,0;39,0;nie;117,0
2025-05-20;2025-05;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-20;2025-05;Warszawa;WAW/2025/00273;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-05-20;2025-05;Warszawa;WAW/2025/00516;AKC-005;Kubek termiczny 350 ml;Akcesoria;1;59,0;59,0;nie;59,0
2025-05-21;2025-05;Gdańsk;GDA-0034;HER-002;Herbata zielona Sencha 100 g;Herbata;1;29,0;29,0;nie;29,0
2025-05-21;2025-05;Gdańsk;GDA-0146;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;6;33,15;39,0;tak;198,9
2025-05-21;2025-05;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;2;39,0;39,0;nie;78,0
2025-05-21;2025-05;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;2;39,0;39,0;nie;78,0
2025-05-21;2025-05;Kraków;;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;6;99,0;99,0;nie;594,0
2025-05-21;2025-05;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;6;42,0;42,0;nie;252,0
2025-05-21;2025-05;Kraków;;HER-002;Herbata zielona Sencha 100 g;Herbata;2;29,0;29,0;nie;58,0
2025-05-21;2025-05;Warszawa;WAW/2025/00008;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-05-21;2025-05;Warszawa;WAW/2025/00049;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;2;89,0;89,0;nie;178,0
2025-05-21;2025-05;Warszawa;WAW/2025/00126;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-05-22;2025-05;Gdańsk;GDA-0208;HER-001;Herbata czarna Assam 100 g;Herbata;2;24,0;24,0;nie;48,0
2025-05-22;2025-05;Warszawa;WAW/2025/00124;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;28,9;34,0;tak;57,8
2025-05-22;2025-05;Warszawa;WAW/2025/00470;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-05-23;2025-05;Gdańsk;GDA-0229;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;3;42,0;42,0;nie;126,0
2025-05-23;2025-05;Gdańsk;GDA-0260;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-05-23;2025-05;Gdańsk;GDA-0268;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-05-23;2025-05;Kraków;;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;28,9;34,0;tak;28,9
2025-05-23;2025-05;Warszawa;WAW/2025/00057;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;1;19,0;19,0;nie;19,0
